"","content","评论时段"
"6962","我李逍遥要做天下第一大侠，我要锄强扶弱，我要名留青史。我林月如要让林家堡成为天下第一大帮，我是女帮主，然后和这个臭蛋争第一。我赵灵儿要让所有南诏国子民永远幸福快乐！我唐钰要和我义父一样忠心铁胆保卫国家。我阿奴要天天开心天天吃。","2017-2019"
"6963","风格歌词和东风破很像","早期"
"6964","这首是当年张震岳的回归之作。有谁还记的？","早期"
"6965","生活总会用一些特殊的方式，来提醒你岁月的流去，比如某个朋友突然就结婚了，突然就怀孕了，突然就生了，孩子突然就长大了。不去细想的时候，总觉得那个夏天才刚刚过去，不小心细细品来，竟然会想不起来这些年自己究竟去到过哪里、为什么会在这里。","早期"
"6966","记得特别清楚初中的一个午后听的写作业好累趴在床上睡着了醒过来的时候耳机里放的就是这首歌如今已经大四希望小伙伴们都能如愿以偿[可爱]","早期"
"6967","高一大课间学校广播站放的，听到男声的时候惊羡了，突然走在操场上停住，旁边同学推搡打闹着。我却觉得心中很安静不由自主笑着说：“这个男生声音好好听啊！”转身就看见了你做在一群男生中看着我，然后起身从我身边经过漫不经心的说：“思念是一种病。”我看见你的眼睛，眼中有笑，像星辰落入了海洋。","2017-2019"
"6968","蔡健雅的和声好好听啊","早期"
"6969","以前就只是覺得她漂亮，後來她单飞，才發現她唱功如此了得[星星][星星][星星][星星]","早期"
"6970","“可以做朋友吗？”这是故事的开始。“还可以做朋友吗?”这是故事的结尾。","2017-2019"
"6971","她不喜欢你就好像站在黑暗里一束光照过来以为他终于能看到你但经过你的时候连光线都拐了弯","2017-2019"
"6972","他不喜欢你你故意漂亮的出现在他身边是没用的你送他的糖是不甜的隔三差五的发你在干嘛呢在哪儿呢在他眼里跟售楼短信的性质是一样的你在状态里更新的小心思他是看不懂的你哭得死去活来他也是不痛不痒的他是你的生活背景而你是他的无关紧要","2017-2019"
"6973","“当孤单变成习惯也就不再奢求有人陪伴”?","2017-2019"
"6974","阿信在演唱会上唱温柔他说:“你们带电话了吗拿出来打给你们喜欢的人我唱温柔给他听”全世界都暗了只剩下全场观众手机屏幕发出的微弱亮光那些亮光链接着自己和喜欢的人","早期"
"6975","哥们问我：“还是忘不了她吗？”“早忘了”“我还没说是谁呢…”我无言以对","早期"
"6976","阿信唱《温柔》时，不打电话给心中的那个人，才是这首歌的意义。","2017-2019"
"6977","我难过的并不是她不爱我，而是我在她生日那天满心欢喜地跑了几百公里就为了给她送束花，之后我朋友和她室友聊天中得知，她室友说我竟然如此变态，竟然在她生日那天偷偷住在她家附近的小旅馆，话虽然不是她说的，但应该也有她的描述吧。或许不打扰才是我的温柔，以免感动了自己，恶心了别人。[可爱]","2017-2019"
"6978","七友：谁人曾照顾过我的感受天后：我明明都懂却拼死效忠趁早：我可以笑着扮演你配角淘汰：我却得到你安慰的淘汰洋葱：盘底洋葱永远是调味品说谎：我没有说谎是爱情说谎传奇：我一直在你身边未走远温柔：不打扰是我最后的温柔","2017-2019"
"6979","晚睡的姑娘要么手里有个手机要么心里有个SB","2017-2019"
"6980","喜欢民谣的女孩儿不会在乎你是否有车有房，喜欢民谣的男孩儿也不会在乎你是否有似水的脸庞。","2017-2019"
"6981","你的工作总是熬夜，然后我也故意很晚都不睡，装作是睡不着，只为了你下班时和你聊几句，不想让你带着寂寞入睡。可是你都不知道我都快要困死了。后来你走了，我熬夜的习惯却怎么都改不掉。铃铛，希望你能换个工作，有着正常的作息，幸福的生活。","2017-2019"
"6982","不熬夜了漂亮比你重要。","2017-2019"
"6983","屏幕前的女孩[憨笑]愿你以后结婚是因为爱情[钟情]","2017-2019"
"6984","《一个人想着一个人》《小情歌》《未完成的歌》《有我陪着你》《哈喽》《你是我的眼》《洋葱》《说好的幸福那》《大众男神》《很扯的雨天》《苦苦》《谁比较帅》《不懂爱》","2017-2019"
"6985","李惠芹-一个人想着一个人李迦南-小情歌傅酥-未完成的歌纪井懿-有我陪着你秦歌-哈喽傅酥-你是我的眼阿晚-洋葱李迦南-说好的幸福呢秦歌-大众男神阿晚-很扯的雨天船夫-苦苦李惠芹-谁比较帅陈雨阳-不懂爱","2017-2019"
"6986","对不起，但是我今天，真的很难受，不要对我冷着脸好不好，喜欢我多一点好不好，不要生我气好不好，一直喜欢我好不好，对不起我很菜对你也只有一腔喜欢，你今天生气的时候我..眼泪掉了一桌子你看到了嘛，强忍着不抽泣，假装是困了，眼泪啪嗒啪嗒的我听得很清楚，真的好难受，你还喜欢我的吧","2017-2019"
"6987","“礼尚往来懂不懂？我喜欢你，你就得喜欢我，没有道理可讲，我不讲理。”","2017-2019"
"6988","优秀！优秀[强][强]！里面有两首我写的歌《哈喽》和《很扯的雨天》[强]怒赞！","2017-2019"
"6989","朋友问我暗恋是什么感觉，下意识的回答:好像在商店看到喜欢的玩具，想买，钱不够，努力存钱，回头去看的时候发现涨价了，更加拼命的存钱，等我觉得差不多的时候，再回去发现已经被买走了。希望不会在垃圾堆看到这玩具，不然我依然会把它捡起来。","2017-2019"
"6990","陈奕迅唱得是成熟稳重拼搏，鹿晗唱得是这个时代年轻人该有的努力，唐汉霄唱得是这首歌真正的灵魂，唱得是他自己。","2017-2019"
"6991","唐汉霄初中我们就认识了你真的很棒一路看着你越来越好那时候我还是个小女生现在我也长大了真是感叹时间过得好快","2017-2019"
"6992","天再冷也别劝女生多穿点，没用的，因为在大多数女生那，臭美远比保暖重要得多。所以，你要做的也不是劝她多穿点，而是自己多穿点，等到她说冷的时候，再默默脱一件给她穿。???","2017-2019"
"6993","前两年，我纠结于很多奇形怪状的人际关系里，后来我发现这些人和事消耗了我。他们带来无止境负面情绪，这些负面能量让我对自己失望，对未来失望，现在我才意识到，他们曾经消耗了我的理想，消耗了我对生活的热情，所以远离消耗你的人，也不要做消耗别人的人。","2017-2019"
"6994","录音的时候把自己唱哭了。","2017-2019"
"6995","有人问是不是越成熟就越难爱上一个人其实不是只是越成熟越能看清那不是爱","2017-2019"
"6996","书上说如果有一天你梦见了一个很久没见的人代表他正在遗忘你","2017-2019"
"6997","就在刚才我终于狠心把她的扣扣删了没有为什么就是突然觉得她该认识新的人我也一样不能老活在还有她的情绪里王又冉很高兴认识你有这么一段时光以后彼此怎样都不要知道了祝你好我有一个故友我要把她埋在时光里不回头了","2017-2019"
"6998","六年前父亲推进火化炉的时候，我跑去拉下他，却被拦住……眼睁睁看着他，变成灰的全过程……那个黑盒子，我抱了一路，盒子里的温度，灼热我的双手，我想，这是父亲最后的温暖吧……","2017-2019"
"6999","我羡慕那些和你在同一座城市的人，可以和你擦肩而过，乘坐同一辆地铁，走同一条路，看同一处风景，他们甚至还可能在汹涌的人潮中不小心踩了你一脚说对不起，再听你温柔道声没关系，他们那么幸运，而我只能从心里对你说：我想你。","2017-2019"
"7000","每一条评论都是一个故事，读着你们的故事，听着自己唱的歌，很有感触??","2017-2019"
"7001","人生大多削足适履，哪来什么恣意妄为。","2017-2019"
"7002","有人喜欢你绑着头发的样子，有人喜欢你披着头发的样子，于是你犹豫到底该绑着还是披着，可是你忽略了，真正喜欢你的人喜欢你所有的样子。","2017-2019"
"7003","明明把所有东西都收拾齐了，可总觉得自己什么也带不走。","2017-2019"
"7004","等有资格结婚了，我要嫁给一个很平易近人的男人，他没有大大的啤酒肚，没有地中海似的大光头，没有鸡毛蒜皮都计较的小心眼，也没有莫名其妙就爆发的坏脾气，他要喜欢运动，充满男子气，他要喜欢唱歌就算走调让我哭笑不得，他要捧着我的脸说娶到你真是我的福气.","2017-2019"
"7005","多年以后他已经被世人的奸诈狡猾刺的浑身伤痕，被生意的应酬喝出了一个大大的啤酒肚，被日夜的焦虑头发变的稀疏了，为了赚钱养家变的斤斤计较了，没有时间再去运动了，时间把他变的苍老了，他喜欢听歌却唱的走调被人嘲笑再也不开口了，他捧着你的脸你一脸嫌弃，却未曾想过，他原来就是你最爱的样子啊","2017-2019"
"7006","“别拉我也别扶我什么时候我自己站起来你再来抱我”","2017-2019"
"7007","多年以后她在菜场为几块钱低下了声，逛街看到喜欢的品牌出新揣着钱犹豫再三，舍得为孩子花钱却对自己再三节制，她承担两个家庭三代人的期望。她在城市的生活里麻木迷惘。妄想透支一生的力气尽好自己的责任。捧着她脸的男人如今已然大腹便便，但牵她手的时候，他地中海的光头那么可爱","2017-2019"
"7008","你会爱我在第61分钟第25小时星期八13月","2017-2019"
"7009","有些人不离开你，你永远都长不大","早期"
"7010","终有一日，你我各结亲，一妻二妾三日儿女，五六年间，沧海桑田，历历过往七八皆成旧梦，剩余二三不过年少轻狂，老来相忆当作笑谈","早期"
"7011","我一生中最幸运的两件事：一件是时间终于将我对你的爱消耗殆尽；一件是很久很久以前有一天，我遇见你。","2017-2019"
"7012","一上午翻了三万多评论找到你。果然也只会在这随时被淹没的评论里看到你最脆弱的一面。我希望你会过得好。希望你可以大胆去爱，不要再顾忌太多，不要再错过身边对你好的人。一辈子不长，有爱的人在身边会很满足。","2017-2019"
"7013","“只要你敢不懦弱凭什么我们要错过”","早期"
"7014","一首可以很久不听的总会有一段时间翻出来听听然后泪如雨下","早期"
"7015","你看自由这个词，长得就像条条框框。","2017-2019"
"7016","回忆里的人是不能去见的","早期"
"7017","那时候你在时我换了条个签“或许只有你懂得我所以你没逃脱”后来你离开了我偶然一天发现你的最近在听显示这首歌。","早期"
"7018","自由和恋爱不可兼得，难。","早期"
"7019","下辈子希望和你是青梅竹马，而不是素面未谋的网友[爱心]","2017-2019"
"7020","那天晚上在商场对面的街上看了你好久，你在等你的男朋友，为何你的男朋友对你发火，你们走了好几条街他为何不把你的手放进他的兜里，经过糖炒栗子的时候为何他不给你买，为何晚上不送你回家，为何我最爱的宝贝，在别人的眼里就什么都不是了啊。[皱眉]","2017-2019"
"7021","以前我看到“所爱隔山海，山海不可平”那时我觉得“海有舟可渡，山有路可行”后来才发现“山海皆可平，难平是人心”","2017-2019"
